customer_tweet_id,customer_author_id,customer_text,reply_tweet_id,reply_text,created_at
1166799,394454,@AppleSupport 2 days ago but had the same issues with 11.0.2 was hoping that 11.0.3 would fix all but seems to have made everything worse,1166800,@394454 Thanks for providing that information. DM us which country you live in so we can dig deeper into this with you:,Sun Oct 15 21:13:54 +0000 2017
2027947,599692,@115858 fix this I️ bug shit please,2027946,@599692 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Mon Nov 06 20:59:00 +0000 2017
1525162,473742,@AppleSupport Yes,1525164,@473742 Got it! The Control Center does work a little differently in iOS 11. Check out all of the details here:,Tue Oct 17 01:33:39 +0000 2017
1727776,522487,@AppleSupport Yes almost all videos that are played on safari,1727778,"@522487 Got it. Does this happen when your iPhone is connected to Wi-Fi, cellular data, or both?",Tue Oct 17 19:29:00 +0000 2017
2777604,697232,@AppleSupport why does this keep coming up? I have to sign in every two days.,2777603,@697232 We are here to help. DM us what comes up if you hit continue.,Tue Nov 21 15:41:30 +0000 2017
1335342,431510,"@AppleSupport @124423 hi, I have Iphone 8 plus and videos in snapchat are blurry. Quality in my iPhone 6 is much better!",1335340,@431510 We'd be happy to look into what's going on. Does the issue continue in other apps such as Camera or Facetime?,Mon Oct 16 13:08:01 +0000 2017
2247015,654840,@AppleSupport completely incompetent and possibly the worst customer service I’ve ever experienced. Embarrassing.,2247013,@654840 That's not an experience we want for you. Please DM us more details about this using the link below:,Sat Nov 25 15:06:00 +0000 2017
2371164,684196,@AppleSupport Help! My laptop is being held hostage by an @115858 update that won’t go through. I’ve talked to 3 customer service employees today and have been hung up on twice in the last hour by your employees. Can someone help me?,2371162,@684196 We certainly want you to get your laptop updated to most current macOS. Reach out to us in DM with more information.,Tue Nov 14 00:29:28 +0000 2017
1233643,409344,"@AppleSupport Please fix the ridiculous landscape keyboard in iOS11. Also, the msgs don’t scroll up all the way in portrait mode.",1233642,"@409344 Thanks for reaching out, we’d be happy to help! DM us your exact iOS version. We’ll continue there.",Wed Oct 25 17:46:23 +0000 2017
9239,129597,@AppleSupport Have bug... if send to people that have old ios... LCD freze. Need to close. To go back 😏,59602,"@129597 Thanks for reaching out to us. To clarify, when using the Echo effect, does your Messages app become unresponsive?",Wed Nov 01 20:49:33 +0000 2017
1886601,562698,"@115858 you guys needa fix ios11 asap, this shits fucked my 6s plus in every way possible.",1886600,@562698 We're here for you and happy to help. Send us a DM and let us know what's happening specifically. We'll take it from there.,Mon Oct 23 12:44:27 +0000 2017
2021094,597712,@AppleSupport guys the iOS 11 is shit nothing works well neither the keyboard nor speaker come on do something what a shame.,2021093,@597712 We'd like to look into this with you. Join us in DM with the exact version of iOS 11 currently installed on your device.,Mon Nov 06 02:10:45 +0000 2017
46576,126347,"@AppleSupport I am from the US but I live in China. Is it possible to have my iPhone/Mac iCloud linked to my Chinese info (bank, address), and separate Apple ID linked to my U.S. info (bank, address)?..Want to keep my iCloud storage in China but use App Store/Apple music from US",46575,@126347 Our iTunes Support team would love to assist you. You can reach their team here:,Wed Nov 01 16:56:26 +0000 2017
2869654,796890,@796891 Hahah @115858 needs to get a fix for this or I will!,2869652,"@796890 We're glad to help! Do you recall seeing the Lightning to 3.5 mm Headphone Jack Adapter in your iPhone's original box? The included adapter enables your iPhone to connect with 3.5 mm headphones and other audio devices, such as your car's stereo.",Tue Nov 28 01:54:30 +0000 2017
2114822,623500,when the fuck is y’all gone fix this glitch? @115858,2114821,@623500 We'd like to help. Send us a DM and we'll go from there.,Wed Nov 08 17:04:33 +0000 2017
2889413,801112,@AppleSupport Yes I have that phone currently and I did the back up from iTunes !!,2889415,"@801112 Since you have the iPhone 7, create an iCloud backup. As you can see under, “Here’s what iCloud Backup includes,” an iCloud Backup includes app data: Questions? DM us.",Tue Nov 28 15:20:54 +0000 2017
2680143,754069,"donc je fais la mise à jour, et mon téléphone supprime une partie de mes conversations par messages 😒 super vive @AppleSupport",2680142,@754069 We offer support via Twitter in English. Contact us for help in your preferred language here:,Sun Nov 19 14:39:02 +0000 2017
2750482,770047,@AppleSupport 7 and 11.1.2,2750484,"@770047 Thanks so much for that info. When you say that the phone is crashing, is it restarting or something else? For your apps not opening, which apps are having this issue? Are they installed apps, Apple apps, or both?",Tue Nov 21 00:29:29 +0000 2017
1591075,489152,"I need @115858 to fix these damn questions marks that keep popping up on my phone, im sick of it 🙃",1591074,@489152 Let's try the steps listed in this article. Let us know if you need any further help.,Sun Nov 05 00:21:00 +0000 2017
621792,267562,"#ios11.1 ile şarj olayı tamamdır👍Telefon kendine geldi!Ancak WiFi,Bluetooth butonları için yeniden güncelleme gelmeli📱 #ios11 @AppleSupport",621791,@267562 We offer support via Twitter in English. Contact us for help in your preferred language here:,Wed Oct 04 14:11:18 +0000 2017
749771,299220,@AppleSupport yes,749770,@299220 Got it. Our Photos team would be glad to help out. Please reach out here.,Wed Oct 11 17:39:00 +0000 2017
1297496,210861,iOS 11.3 by far the WORST update ever!! @115858 Thanks for ruining my iPhone and iPad.,1297495,@210861 Reach out to us via DM and let us know what's going on. We'll be able to assist you.,Thu Oct 26 22:27:40 +0000 2017
2321377,672699,I REALLY need for @115858 to fix this #iCloud syncing problem. Like NOW!,2321375,@672699 We'd be happy to look into what's going on with iCloud syncing. Can you give us a bit more information about what you're seeing?,Mon Nov 13 14:08:00 +0000 2017
630964,269526,@AppleSupport movie theater,630966,@269526 Let's make sure the Auto-Brightness isn't turned on through Settings > General > Accessibility > Display Accommodations. DM us.,Thu Oct 05 02:53:26 +0000 2017
481767,229510,@AppleSupport Hi Team - I am running iOS 11.1.2. It happens to all notifications.,481769,"@229510 Good to know, thank you. Does it happen on Wi-Fi and cellular networks?",Fri Dec 01 16:28:01 +0000 2017
720572,292458,"My Iphone won’t let me type “I️” without going nuts, I️ need answers rn @115858",720570,@292458 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Mon Nov 06 02:38:27 +0000 2017
1522637,473147,@115858 poor selling service in India totally black market #iPhoneXIndia,1522636,@473147 That's not the experience we want you to have. Reach out to us in a DM and we will go from there.,Fri Nov 03 21:14:32 +0000 2017
1646685,503134,@AppleSupport since this update my phone changes it to I.T every time i type and it’s really annoying. Why is this happening??,1646684,"@503134 Let's look into this together to make sure things are working correctly. To begin, which device and iOS version are you using?",Mon Nov 06 02:25:26 +0000 2017
1014393,360029,"@AppleSupport i rarely use other chat app,but for game notif it run normally.when i google it,not just me have same problem like this after updat to ios11",1014400,"@360029 Thanks for the update. If the issue is happening only with one app, have you reached out to the developer?",Sat Oct 14 18:28:55 +0000 2017
328546,194337,@AppleSupport I’ll triy it but keyboard going with lag ...,328545,@194337 We'd like to look into this further. Let's continue in DM here:,Sat Oct 07 17:36:29 +0000 2017
323844,193139,"@AppleSupport It's pointless, Apple support just repeat technicians view after Stormfront made screen worse in investigation.#poorservice",323846,@193139 We appreciate your response. We are here for you if you wish. Just send us a DM and we will be happy to look into it.,Sat Oct 07 18:48:56 +0000 2017
1712008,518572,Dafaq is up with this shit @AppleSupport,1712007,"@518572 We want to help you. Try restarting your iPad, and DM us if this continues:",Tue Nov 07 02:03:26 +0000 2017
1449386,456331,@AppleSupport NO,1449387,"@456331 That you've noticed, is there any pattern to when the Bluetooth is turning back on, or is it random? Let's try a restart.",Mon Oct 16 20:14:00 +0000 2017
1886920,562781,@AppleSupport Touch at times is unresponsive and blinks on its will. Frustrating Apple 🍎,1886919,"@562781 Hey, we can look into some options for your device. DM us the country you're located in and we'll go from there.",Mon Oct 23 13:41:40 +0000 2017
631792,269726,@115858 aye y’all need to fix this “ I️ “ issue,631791,@269726 Have you checked your phone for a software update recently? You'll want to do that to install the fix. Let us know if this helps!,Wed Nov 22 16:20:01 +0000 2017
1566029,483406,@AppleSupport I button and I.T types out like this 😭,1566031,@483406 Try out this out and DM us if you have any questions:,Sat Nov 04 22:32:00 +0000 2017
333234,195370,"@AppleSupport Thanks, just one problem there is no auto brightness in iOS11",333233,@195370 No worries. It changed locations. Check under: Settings > General > Accessibility > Display Accommodations,Sat Oct 07 19:42:30 +0000 2017
795449,309656,"@AppleSupport my phone is sitting still on the carpet, no it isn’t a magic carpet either. Do I look like Aladdin?",795448,@309656 Let's help take a closer look. Please DM us and we can go from there.,Sun Oct 08 04:20:30 +0000 2017
667076,278961,"@116333 Dear Sir, I had bought an iphone 6 on 31st october 2017.Some issue came up in phone then i went to service center. Very bad experience from apple.Service center sent my iphone 6 to benagluru for repair service without my consent. kindly help me sir.",667075,@278961 We'd like to learn more about your experience. Please DM us a few more details so we can look into it. Thanks.,Thu Nov 23 03:12:51 +0000 2017
238773,539473,@115858 Struggling on iPhone 7 after ios11 update. It has slow down my phone and introduced several bugs .,1795304,@539473 We want you to be able to enjoy the new update. We can help. Send us a DM and we can look into this with you.,Thu Oct 12 13:31:00 +0000 2017
